;year;language;geonames_name;geonames_country;geonames_id;geonames_lat;geonames_lng;weight;country_codes;germany;map_year;region_country_name;pozn.
15200;1885;rum;Sibiu;Romania;667268;45.8;24.15;1.0;ROU;;1880;Romania;
25414;1885;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1880;Austria;
25413;1885;ger;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1880;Czech Republic;
20963;1885;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
27334;1885;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
9891;1886;slv;Trieste;Italy;3165185;45.64953;13.77678;1.0;ITA;;1880;Italy;
15772;1886;eng;York;United Kingdom;2633352;53.95763;-1.08271;1.0;GBR;;1880;United Kingdom;
20995;1886;eng;York;United Kingdom;2633352;53.95763;-1.08271;1.0;GBR;;1880;United Kingdom;
15767;1886;eng;York;United Kingdom;2633352;53.95763;-1.08271;1.0;GBR;;1880;United Kingdom;
4520;1886;rus;Kutnå Hora;Czechia;3072463;49.94839;15.26816;1.0;CZE;;1880;Czech Republic;
3384;1886;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
4381;1886;pol;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
26102;1886;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1880;United States;
3360;1886;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
27240;1886;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
3427;1886;rus;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
20455;1886;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1880;Poland;
26103;1886;eng;London;United Kingdom;2643743;51.50853;-0.12574;0.5;GBR;;1880;United Kingdom;
10790;1886;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
3373;1886;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
14867;1887;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
16478;1887;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1880;Russia;
3442;1887;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1880;Slovenia;
3371;1887;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
8561;1887;pol;Poznan;Poland;3088171;52.40692;16.92993;1.0;POL;;1880;Poland;
20944;1887;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
4515;1887;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1880;Russia;
16808;1887;hrv;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
16722;1887;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
14853;1887;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
26549;1888;wen;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
20331;1888;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1880;Poland;
26580;1888;wen;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
26581;1888;wen;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
3599;1889;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1880;Slovenia;
3600;1889;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1880;Slovenia;
23512;1889;eng;Cieszyn;Poland;3101321;49.75133;18.63213;0.3333333333333333;POL;;1880;Poland;
23513;1889;eng;Prague;Czechia;3067696;50.08804;14.42076;0.3333333333333333;CZE;;1880;Czech Republic;
20328;1889;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
3439;1889;pol;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
6545;1889;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1880;Russia;
16985;1889;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
26684;1889;wen;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
16724;1889;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
23436;1889;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.5;DEU;;1880;East Germany;
23435;1889;ger;Dresden;Germany;2935022;51.05089;13.73832;0.5;DEU;;1880;East Germany;
23511;1889;eng;Vienna;Austria;2761369;48.20849;16.37208;0.3333333333333333;AUT;;1880;Austria;
3375;1889;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
26575;1889;pol;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
3871;1889;ger;Český Těťín;Czechia;3077882;49.74613;18.62613;0.5;CZE;;1880;Czech Republic;
3870;1889;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1880;Austria;
3357;1890;fre;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
9461;1890;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
9833;1890;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
18337;1890;ger;Pilsen;Czechia;3068160;49.74747;13.37759;1.0;CZE;;1880;Czech Republic;
15774;1890;eng;Sydney;Australia;2147714;-33.86785;151.20732;1.0;AUS;;1880;Australia;
3432;1890;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
9458;1890;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
18348;1890;ger;Pilsen;Czechia;3068160;49.74747;13.37759;1.0;CZE;;1880;Czech Republic;
3372;1890;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
20061;1890;hrv;Pančevo;Serbia;787237;44.87177;20.64167;1.0;SRB;;1880;Serbia;
10813;1890;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1880;Poland;
4332;1890;ger;Reutlingen;Germany;2847736;48.49144;9.20427;1.0;DEU;;1880;West Germany;
19626;1890;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;;1880;East Germany;
10796;1890;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
20708;1890;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1880;France;
10784;1890;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
10810;1890;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1880;Poland;
20369;1890;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
14831;1891;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
15157;1891;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1880;Croatia;
3424;1891;pol;Krakow;Poland;3094802;50.06143;19.93658;1.0;POL;;1880;Poland;
9191;1891;pol;Lviv;Ukraine;702550;49.83826;24.02324;1.0;UKR;;1880;Ukraine;
9828;1891;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
10811;1891;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1880;Poland;
25199;1891;eng;Chicago;United States;4887398;41.85003;-87.65005;1.0;USA;;1880;United States;
23433;1892;ger;Vienna;Austria;2761369;48.20849;16.37208;0.3333333333333333;AUT;;1880;Austria;
3438;1892;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
20762;1892;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
19629;1892;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
23434;1892;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.3333333333333333;DEU;;1880;East Germany;
23432;1892;ger;Prague;Czechia;3067696;50.08804;14.42076;0.3333333333333333;CZE;;1880;Czech Republic;
10788;1892;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
14451;1892;ger;Vienna;Austria;2761369;48.20849;16.37208;0.25;AUT;;1880;Austria;
14452;1892;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.25;DEU;;1880;East Germany;
20763;1892;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
14453;1892;ger;Berlin;Germany;2950159;52.52437;13.41053;0.25;DEU;;1880;East Germany;
3406;1892;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
21244;1892;pol;Lviv;Ukraine;702550;49.83826;24.02324;1.0;UKR;;1880;Ukraine;
16723;1892;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
27531;1892;ger;Berlin;Germany;2950159;52.52437;13.41053;0.5;DEU;;1880;East Germany;
14450;1892;ger;Stuttgart;Germany;2825297;48.78232;9.17702;0.25;DEU;;1880;West Germany;
5236;1892;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
27532;1892;ger;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1880;Czech Republic;
21040;1892;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
15060;1892;eng;Chicago;United States;4887398;41.85003;-87.65005;1.0;USA;;1880;United States;
18903;1892;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1880;Croatia;
27344;1892;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
23437;1893;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1880;Austria;
20327;1893;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
19635;1893;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;;1880;East Germany;
3382;1893;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
20329;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
27533;1893;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;;1880;East Germany;
19638;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
23438;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.5;DEU;;1880;East Germany;
15788;1893;pol;Kyiv;Ukraine;703448;50.45466;30.5238;1.0;UKR;;1880;Ukraine;
10617;1893;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1880;Poland;
10090;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
27539;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
9802;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
26572;1893;pol;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
19648;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
20709;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
3429;1893;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1880;Slovenia;
10112;1893;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1880;Slovenia;
19656;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
1881;1893;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1880;Croatia;
10619;1893;srp;Belgrade;Serbia;792680;44.80401;20.46513;1.0;SRB;;1880;Serbia;
26577;1893;slv;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
20059;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
3374;1893;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
10263;1893;rus;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
20324;1893;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
20322;1893;dan;Copenhagen;Denmark;2618425;55.67594;12.56553;1.0;DNK;;1880;Denmark;
26685;1893;wen;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
21241;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
19649;1893;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
16827;1893;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
3350;1893;dut;Antwerp;Belgium;2803138;51.22047;4.40026;1.0;BEL;;1880;Belgium dut;
5450;1894;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
27540;1894;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
3376;1894;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
15091;1894;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
5449;1894;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
8943;1894;slv;Nova Gorica;Slovenia;3194452;45.95604;13.64837;1.0;SVN;;1880;Slovenia;
3370;1894;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
26810;1894;slv;Nova Gorica;Slovenia;3194452;45.95604;13.64837;1.0;SVN;;1880;Slovenia;
22643;1894;pol;Krakow;Poland;3094802;50.06143;19.93658;1.0;POL;;1880;Poland;
9827;1894;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
20341;1894;sla;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
3395;1894;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
19136;1894;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;;1880;East Germany;
3945;1894;slv;Gorizia;Italy;3175986;45.94088;13.62167;1.0;ITA;;1880;Italy;
10114;1894;slv;Gorizia;Italy;3175986;45.94088;13.62167;1.0;ITA;;1880;Italy;
6248;1894;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
26586;1894;wen;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
3443;1894;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1880;Slovenia;
3383;1894;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
15055;1894;dan;Copenhagen;Denmark;2618425;55.67594;12.56553;1.0;DNK;;1880;Denmark;
10771;1894;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
3385;1894;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
26703;1894;slv;Nova Gorica;Slovenia;3194452;45.95604;13.64837;1.0;SVN;;1880;Slovenia;
3412;1894;ger;Stuttgart;Germany;2825297;48.78232;9.17702;1.0;DEU;;1880;West Germany;
10618;1894;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1880;Poland;
9572;1894;slv;Gorizia;Italy;3175986;45.94088;13.62167;1.0;ITA;;1880;Italy;
8615;1895;slv;Gorizia;Italy;3175986;45.94088;13.62167;1.0;ITA;;1880;Italy;
3445;1895;slv;Gorizia;Italy;3175986;45.94088;13.62167;1.0;ITA;;1880;Italy;
3398;1895;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
18977;1895;slv;Gorizia;Italy;3175986;45.94088;13.62167;1.0;ITA;;1880;Italy;
3396;1895;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
3359;1895;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
10063;1895;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
18904;1895;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1880;Poland;
10786;1895;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
23440;1895;ger;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1880;Czech Republic;
9829;1895;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
15304;1895;slv;Gorizia;Italy;3175986;45.94088;13.62167;1.0;ITA;;1880;Italy;
20325;1895;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
19630;1895;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
2517;1895;pol;Poznan;Poland;3088171;52.40692;16.92993;1.0;POL;;1880;Poland;
18336;1895;ger;Pilsen;Czechia;3068160;49.74747;13.37759;1.0;CZE;;1880;Czech Republic;
23439;1895;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1880;Austria;
4351;1896;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
25020;1896;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
3358;1896;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
16731;1896;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
20072;1896;pol;Lviv;Ukraine;702550;49.83826;24.02324;1.0;UKR;;1880;Ukraine;
10806;1896;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1880;Poland;
14157;1896;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
20996;1896;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
14138;1896;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
14988;1896;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
14449;1896;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
14920;1896;pol;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
25021;1896;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
10102;1896;pol;Lviv;Ukraine;702550;49.83826;24.02324;1.0;UKR;;1880;Ukraine;
14153;1897;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
14143;1897;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
15778;1897;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1880;France;
18339;1897;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
19632;1897;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1880;East Germany;
10769;1897;eng;Stuttgart;Germany;2825297;48.78232;9.17702;1.0;DEU;;1880;West Germany;
25017;1897;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
10775;1897;ger;Stuttgart;Germany;2825297;48.78232;9.17702;1.0;DEU;;1880;West Germany;
10794;1897;ger;Stuttgart;Germany;2825297;48.78232;9.17702;1.0;DEU;;1880;West Germany;
8558;1897;pol;Krakow;Poland;3094802;50.06143;19.93658;1.0;POL;;1880;Poland;
14989;1897;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
15423;1898;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1880;Russia;
15079;1898;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1880;France;
26573;1898;pol;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
14793;1898;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1880;France;
26569;1898;hrv;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
26579;1898;wen;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;;1880;East Germany;
25155;1898;ger;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1880;Czech Republic;
25156;1898;ger;KrålovskÊ Vinohrady;Czechia;3072931;50.07438;14.44367;0.5;CZE;;1880;Czech Republic;
14807;1898;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1880;France;
22504;1898;ger;Laitenbach;Germany;2881807;47.83576;7.88854;0.5;DEU;;1880;West Germany;
20947;1898;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
20389;1898;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
21240;1898;eng;Chicago;United States;4887398;41.85003;-87.65005;1.0;USA;;1880;United States;
22505;1898;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1880;Austria;
9469;1898;pol;Lviv;Ukraine;702550;49.83826;24.02324;1.0;UKR;;1880;Ukraine;
4504;1898;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
23431;1899;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.5;DEU;;1880;East Germany;
8573;1899;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1880;Russia;
14866;1899;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
6272;1899;rus;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1880;Czech Republic;
2522;1899;slv;Gorizia;Italy;3175986;45.94088;13.62167;1.0;ITA;;1880;Italy;
4336;1899;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;;1880;East Germany;
14861;1899;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
14863;1899;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
14879;1899;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
23430;1899;ger;Dresden;Germany;2935022;51.05089;13.73832;0.5;DEU;;1880;East Germany;
14851;1899;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
3405;1899;ger;Dresden;Germany;2935022;51.05089;13.73832;0.5;DEU;;1880;East Germany;
14837;1899;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
14139;1899;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1880;United Kingdom;
14821;1899;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
20939;1899;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1880;Austria;
20078;1899;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1880;Russia;
20080;1899;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1880;Russia;
20079;1899;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1880;Russia;
14455;1899;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1880;Poland;
3404;1899;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.5;DEU;;1880;East Germany;
20069;1900;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1900;Poland;
9186;1900;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1900;Czech Republic;
22894;1900;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1900;Austria;
26015;1900;eng;Pilsen;Czechia;3068160;49.74747;13.37759;1.0;CZE;;1900;Czech Republic;
20066;1900;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1900;Poland;
22895;1900;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.5;DEU;;1900;East Germany;
14240;1900;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1900;Spain;
5454;1900;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1900;Poland;
20074;1900;rum;Stuttgart;Germany;2825297;48.78232;9.17702;0.5;DEU;;1900;West Germany;
22526;1900;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1900;Russia;
20075;1900;rum;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1900;Austria;
18038;1900;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1900;Russia;
14238;1900;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1900;Spain;
10115;1900;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1900;Spain;
10867;1900;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1900;Czech Republic;
6266;1900;ger;Vienna;Austria;2761369;48.20849;16.37208;1.0;AUT;;1900;Austria;
11836;1900;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1900;Slovenia;
15300;1900;slv;Maribor;Slovenia;3195506;46.55472;15.64667;1.0;SVN;;1900;Slovenia;
6254;1900;ger;Vienna;Austria;2761369;48.20849;16.37208;0.5;AUT;;1900;Austria;
8575;1900;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1900;Russia;
8578;1900;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1900;Russia;
20323;1900;eng;Lviv;Ukraine;702550;49.83826;24.02324;1.0;UKR;;1900;Ukraine;
14206;1900;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1900;Poland;
19633;1900;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1900;East Germany;
11828;1900;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1900;Russia;
25227;1900;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1900;Spain;
11824;1900;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1900;Czech Republic;
10783;1900;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;;1900;East Germany;
6271;1900;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1900;Poland;
25169;1900;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;;1900;East Germany;
8611;1900;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1900;Slovenia;
21215;1900;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;;1900;East Germany;
16732;1900;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1900;Czech Republic;
14198;1900;hrv;Zagreb;Croatia;3186886;45.81444;15.97798;1.0;HRV;;1900;Croatia;
16730;1900;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1900;Czech Republic;
19679;1900;spa;Barcelona;Spain;3128760;41.38879;2.15899;1.0;ESP;;1900;Spain;
15080;1900;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1900;France;
