,year,geonames_name,geonames_country,geonames_id,geonames_lat,geonames_lng,weight,country_codes,map_year,historical_coutry_name
1903,1991,Martin,Slovakia,3058780,49.06651,18.92399,1.0,SVK,1960,Czechoslovakia
412,1991,Toronto,Canada,6167865,43.70011,-79.4163,1.0,CAN,1960,Canada
9271,1991,Erlangen,Germany,2929567,49.59099,11.00783,1.0,DEU,1960,West Germany
14615,1991,Vienna,Austria,2761369,48.20849,16.37208,1.0,AUT,1960,Austria
383,1991,Amsterdam,Netherlands,2759794,52.37403,4.88969,1.0,NLD,1960,Netherlands
16044,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
16193,1991,Ostrava,Czechia,3068799,49.83465,18.28204,1.0,CZE,1960,Czechoslovakia
3148,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
16035,1991,Hradec Králové,Czechia,3074967,50.20923,15.83277,1.0,CZE,1960,Czechoslovakia
418,1991,Dublin,Ireland,2964574,53.33306,-6.24889,1.0,IRL,1960,Ireland
11399,1991,Milan,Italy,3173435,45.46427,9.18951,1.0,ITA,1960,Italy
22806,1991,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
3137,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
14422,1991,Seoul,South Korea,1835848,37.566,126.9784,1.0,KOR,1960,"Korea, Republic of"
16233,1991,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1960,"Korea, Republic of"
7958,1991,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
1849,1991,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
3180,1991,La Tour-d'Aigues,France,3006213,43.72531,5.54796,1.0,FRA,1960,France
5440,1991,Mexico City,Mexico,3530597,19.42847,-99.12766,1.0,MEX,1960,Mexico
1891,1991,Martin,Slovakia,3058780,49.06651,18.92399,1.0,SVK,1960,Czechoslovakia
27119,1991,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
20148,1991,Brno,Czechia,3078610,49.19522,16.60796,1.0,CZE,1960,Czechoslovakia
400,1991,Amsterdam,Netherlands,2759794,52.37403,4.88969,1.0,NLD,1960,Netherlands
22906,1991,Salzburg,Austria,2766824,47.79941,13.04399,0.5,AUT,1960,Austria
22907,1991,Vienna,Austria,2761369,48.20849,16.37208,0.5,AUT,1960,Austria
24017,1991,Stuttgart,Germany,2825297,48.78232,9.17702,0.5,DEU,1960,West Germany
24018,1991,Marburg,Germany,2873759,50.80904,8.77069,0.5,DEU,1960,West Germany
27121,1991,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
411,1991,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1960,United Kingdom
24077,1991,Madrid,Spain,3117735,40.4165,-3.70256,0.5,ESP,1960,Spain
27070,1991,Minneapolis,United States,5037649,44.97997,-93.26384,0.25,USA,1960,United States
27068,1991,Boulder,United States,5574991,40.01499,-105.27055,0.25,USA,1960,United States
14568,1991,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
391,1991,Baarn,Netherlands,2759544,52.21167,5.2875,1.0,NLD,1960,Netherlands
27067,1991,Toronto,Canada,6167865,43.70011,-79.4163,0.25,CAN,1960,Canada
27066,1991,New York,United States,5128581,40.71427,-74.00597,0.3333333333333333,USA,1960,Canada
27065,1991,London,United Kingdom,2643743,51.50853,-0.12574,0.3333333333333333,GBR,1960,United Kingdom
16159,1991,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
389,1991,Baarn,Netherlands,2759544,52.21167,5.2875,1.0,NLD,1960,Netherlands
27064,1991,Boston,United States,4930956,42.35843,-71.05977,0.3333333333333333,USA,1960,United States
27069,1991,Highland Park,United States,4895876,42.18169,-87.80034,0.25,USA,1960,United States
437,1991,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
3205,1991,Ede,Netherlands,2756429,52.03333,5.65833,1.0,NLD,1960,Netherlands
24078,1991,Mexico City,Mexico,3530597,19.42847,-99.12766,0.5,MEX,1960,Mexico
5914,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
5915,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
7938,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
16333,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
27188,1991,Madrid,Spain,3117735,40.4165,-3.70256,1.0,ESP,1960,Spain
14656,1991,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
8042,1991,Tel Aviv,Israel,293397,32.08088,34.78057,1.0,ISR,1960,Israel
9238,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
5926,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
380,1991,Aarhus,Denmark,2624652,56.15674,10.21076,1.0,DNK,1960,Denmark
7930,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
26886,1991,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1960,France
7918,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
14154,1991,Brno,Czechia,3078610,49.19522,16.60796,1.0,CZE,1960,Czechoslovakia
22685,1991,Munich,Germany,2867714,48.13743,11.57549,0.5,DEU,1960,West Germany
22684,1991,Vienna,Austria,2761369,48.20849,16.37208,0.5,AUT,1960,Austria
374,1991,Copenhagen,Denmark,2618425,55.67594,12.56553,1.0,DNK,1960,Austria
1971,1991,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
15946,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
7902,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
27203,1991,Bogotá,Colombia,3688689,4.60971,-74.08175,1.0,COL,1960,Colombia
3451,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
4983,1991,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
7945,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
11420,1991,Seoul,South Korea,1835848,37.566,126.9784,1.0,KOR,1960,"Korea, Republic of"
9483,1991,Lund,Sweden,2693678,55.70584,13.19321,1.0,SWE,1960,Sweden
14345,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
16261,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
14634,1991,Vienna,Austria,2761369,48.20849,16.37208,1.0,AUT,1960,Austria
1917,1991,Martin,Slovakia,3058780,49.06651,18.92399,1.0,SVK,1960,Czechoslovakia
5157,1991,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
26977,1991,Kolkata,India,1275004,22.56263,88.36304,0.25,IND,1960,India
22746,1991,Marseille,France,2995469,43.29695,5.38107,0.5,FRA,1960,France
26947,1991,Taipei,Taiwan,1668341,25.04776,121.53185,1.0,TWN,1960,Taiwan
22745,1991,La Tour-d'Aigues,France,3006213,43.72531,5.54796,0.5,FRA,1960,France
26975,1991,London,United Kingdom,2643743,51.50853,-0.12574,0.25,GBR,1960,United Kingdom
16292,1991,Tallinn,Estonia,588409,59.43696,24.75353,1.0,EST,1960,USSR
26974,1991,New York,United States,5128581,40.71427,-74.00597,0.25,USA,1960,USSR
1833,1991,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
26963,1991,Beijing,China,1816670,39.9075,116.39723,0.5,CHN,1960,China
22977,1991,The Hague,Netherlands,2747373,52.07667,4.29861,1.0,NLD,1960,Netherlands
26962,1991,Taipei,Taiwan,1668341,25.04776,121.53185,0.5,TWN,1960,Taiwan
7946,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
1812,1991,Pordenone,Italy,3170147,45.95689,12.66051,1.0,ITA,1960,Italy
26976,1991,Boston,United States,4930956,42.35843,-71.05977,0.25,USA,1960,United States
8180,1991,Rome,Italy,3169070,41.89193,12.51133,1.0,ITA,1960,Italy
5363,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
2442,1991,Sofia,Bulgaria,727011,42.69751,23.32415,1.0,BGR,1960,Bulgaria
10683,1991,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
13726,1991,Istanbul,Turkey,745044,41.01384,28.94966,1.0,TUR,1960,Turkey
11977,1991,Beirut,Lebanon,276781,33.89332,35.50157,1.0,LBN,1960,Turkey
23325,1991,Nový Bor,Czechia,3069381,50.75761,14.55555,1.0,CZE,1960,Czechoslovakia
19425,1991,Basingstoke,United Kingdom,2656192,51.26249,-1.08708,1.0,GBR,1960,United Kingdom
8350,1991,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1960,Yugoslavia
4629,1991,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
26466,1991,Taipei,Taiwan,1668341,25.04776,121.53185,1.0,TWN,1960,Taiwan
8240,1991,Oslo,Norway,3143244,59.91273,10.74609,1.0,NOR,1960,Norway
16781,1991,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
27592,1991,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
26465,1991,Taipei,Taiwan,1668341,25.04776,121.53185,1.0,TWN,1960,Taiwan
11993,1991,Beirut,Lebanon,276781,33.89332,35.50157,1.0,LBN,1960,Taiwan
2936,1991,Tokyo,Japan,1850147,35.6895,139.69171,1.0,JPN,1960,Japan
15542,1991,Mexico City,Mexico,3530597,19.42847,-99.12766,1.0,MEX,1960,Mexico
4649,1991,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
16761,1991,Amsterdam,Netherlands,2759794,52.37403,4.88969,1.0,NLD,1960,Netherlands
18556,1991,Montreal,Canada,6077243,45.50884,-73.58781,1.0,CAN,1960,Canada
10678,1991,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
19364,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
581,1991,Tokyo,Japan,1850147,35.6895,139.69171,1.0,JPN,1960,Japan
583,1991,Tokyo,Japan,1850147,35.6895,139.69171,1.0,JPN,1960,Japan
10072,1991,Savonlinna,Finland,637292,61.8699,28.87999,1.0,FIN,1960,Finland
18579,1991,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
8211,1991,Turin,Italy,3165524,45.07049,7.68682,1.0,ITA,1960,Italy
18578,1991,Schärding,Austria,2766155,48.45294,13.43722,1.0,AUT,1960,Austria
19435,1991,Pordenone,Italy,3170147,45.95689,12.66051,1.0,ITA,1960,Italy
18576,1991,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
15592,1991,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
11922,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
15264,1991,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
2688,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
11923,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
10676,1991,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
592,1991,Skopje,North Macedonia,785842,41.99646,21.43141,1.0,MKD,1960,Yugoslavia
11921,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
5766,1991,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
18505,1991,Toronto,Canada,6167865,43.70011,-79.4163,1.0,CAN,1960,Canada
12006,1991,Sarajevo,Bosnia and Herzegovina,3191281,43.84864,18.35644,1.0,BIH,1960,Yugoslavia
23366,1991,New York,United States,5128581,40.71427,-74.00597,0.5,USA,1960,Yugoslavia
23367,1991,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1960,United Kingdom
16869,1991,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
22270,1991,Oria,Spain,3114957,43.25541,-2.01873,1.0,ESP,1960,Spain
12049,1991,Beijing,China,1816670,39.9075,116.39723,1.0,CHN,1960,China
2913,1991,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1960,China
10725,1991,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
13595,1991,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1960,West Germany
18438,1991,Aarhus,Denmark,2624652,56.15674,10.21076,1.0,DNK,1960,Denmark
610,1991,Bydgoszcz,Poland,3102014,53.1235,18.00762,1.0,POL,1960,Poland
8277,1991,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
10727,1991,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
10747,1991,Erlangen,Germany,2929567,49.59099,11.00783,1.0,DEU,1960,West Germany
6,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
10743,1991,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
12060,1991,Beijing,China,1816670,39.9075,116.39723,1.0,CHN,1960,China
8278,1991,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
15646,1991,Mexico City,Mexico,3530597,19.42847,-99.12766,1.0,MEX,1960,Mexico
23365,1991,Harmondsworth,United Kingdom,6951076,51.48836,-0.47757,0.3333333333333333,GBR,1960,United Kingdom
23364,1991,New York,United States,5128581,40.71427,-74.00597,0.3333333333333333,USA,1960,United Kingdom
4522,1991,Brno,Czechia,3078610,49.19522,16.60796,1.0,CZE,1960,Czechoslovakia
13709,1991,Istanbul,Turkey,745044,41.01384,28.94966,1.0,TUR,1960,Turkey
22311,1991,Tallinn,Estonia,588409,59.43696,24.75353,1.0,EST,1960,USSR
18488,1991,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1960,USSR
22298,1991,London,United Kingdom,2643743,51.50853,-0.12574,0.3333333333333333,GBR,1960,United Kingdom
22297,1991,Boston,United States,4930956,42.35843,-71.05977,0.3333333333333333,USA,1960,United States
22296,1991,New York,United States,5128581,40.71427,-74.00597,0.3333333333333333,USA,1960,United States
16858,1991,Newcastle upon Tyne,United Kingdom,2641673,54.97328,-1.61396,1.0,GBR,1960,United Kingdom
18481,1991,Toronto,Canada,6167865,43.70011,-79.4163,1.0,CAN,1960,Canada
19446,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
13677,1991,Stockholm,Sweden,2673730,59.32938,18.06871,1.0,SWE,1960,France
13674,1991,Stockholm,Sweden,2673730,59.32938,18.06871,1.0,SWE,1960,France
18469,1991,Toronto,Canada,6167865,43.70011,-79.4163,1.0,CAN,1960,Canada
19454,1991,Tel Aviv,Israel,293397,32.08088,34.78057,1.0,ISR,1960,Israel
13644,1991,Belgrade,Serbia,792680,44.80401,20.46513,1.0,SRB,1960,Yugoslavia
23363,1991,London,United Kingdom,2643743,51.50853,-0.12574,0.3333333333333333,GBR,1960,United Kingdom
27634,1991,Lausanne,Switzerland,2659994,46.516,6.63282,1.0,CHE,1960,Switzerland
19353,1991,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
8369,1991,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1960,Czechoslovakia
15025,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
23695,1991,New York,United States,5128581,40.71427,-74.00597,0.5,USA,1960,France
538,1991,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
16642,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
27385,1991,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
22465,1991,Schaffhausen,Germany,2840735,48.96537,10.57568,0.3333333333333333,DEU,1960,West Germany
2469,1991,Heppenheim an der Bergstrasse,Germany,2906268,49.64145,8.63206,1.0,DEU,1960,West Germany
18614,1991,Tokyo,Japan,1850147,35.6895,139.69171,1.0,JPN,1960,Japan
1546,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
548,1991,Tel Aviv,Israel,293397,32.08088,34.78057,1.0,ISR,1960,Israel
23686,1991,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1960,United Kingdom
19653,1991,Hamburg,Germany,2911298,53.55073,9.99302,1.0,DEU,1960,West Germany
2453,1991,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
1547,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
23687,1991,New York,United States,5128581,40.71427,-74.00597,0.5,USA,1960,France
9995,1991,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
529,1991,Reinbek,Germany,2848845,53.51703,10.2488,1.0,DEU,1960,West Germany
20637,1991,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
11074,1991,Nanjing,China,1799962,32.06167,118.77778,1.0,CHN,1960,China
22464,1991,Pirna,Germany,2853572,50.95843,13.93702,0.3333333333333333,DEU,1960,East Germany
10568,1991,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
23694,1991,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1960,United Kingdom
4729,1991,Prince George,Canada,6113365,53.9166,-122.75301,1.0,CAN,1960,Canada
560,1991,Milan,Italy,3173435,45.46427,9.18951,1.0,ITA,1960,Italy
7732,1991,Berlin,Germany,2950159,52.52437,13.41053,0.5,DEU,1960,East Germany
551,1991,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
18658,1991,Bucharest,Romania,683506,44.43225,26.10626,1.0,ROU,1960,Romania
22466,1991,Hamburg,Germany,2911298,53.55073,9.99302,0.3333333333333333,DEU,1960,West Germany
8714,1991,Moscow,Russia,524901,55.75222,37.61556,1.0,RUS,1960,USSR
1570,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
3480,1991,Amsterdam,Netherlands,2759794,52.37403,4.88969,1.0,NLD,1960,Netherlands
1574,1991,Erlangen,Germany,2929567,49.59099,11.00783,1.0,DEU,1960,West Germany
7731,1991,Frankfurt am Main,Germany,2925533,50.11552,8.68417,0.5,DEU,1960,West Germany
19350,1991,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
3483,1991,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
2445,1991,Amsterdam,Netherlands,2759794,52.37403,4.88969,1.0,NLD,1960,Netherlands
27386,1992,Mexico City,Mexico,3530597,19.42847,-99.12766,1.0,MEX,1960,Mexico
2923,1992,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1960,East Germany
8187,1992,Rome,Italy,3169070,41.89193,12.51133,1.0,ITA,1960,Italy
2933,1992,Milan,Italy,3173435,45.46427,9.18951,1.0,ITA,1960,Italy
19470,1992,Tel Aviv,Israel,293397,32.08088,34.78057,1.0,ISR,1960,Israel
19087,1992,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
25598,1992,Leipzig,Germany,2879139,51.33962,12.37129,0.5,DEU,1960,East Germany
19086,1992,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
1175,1992,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
8189,1992,Turin,Italy,3165524,45.07049,7.68682,1.0,ITA,1960,Italy
1043,1992,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
1172,1992,Helsinki,Finland,658225,60.16952,24.93545,1.0,FIN,1960,Finland
12889,1992,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
15354,1992,Beijing,China,1816670,39.9075,116.39723,1.0,CHN,1960,China
11049,1992,Riverdale,United States,5133917,40.90056,-73.90639,1.0,USA,1960,United States
15393,1992,Riga,Latvia,456172,56.946,24.10589,1.0,LVA,1960,USSR
8143,1992,Rome,Italy,3169070,41.89193,12.51133,1.0,ITA,1960,Italy
27593,1992,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
19471,1992,Jerusalem,Israel,281184,31.76904,35.21633,1.0,ISR,1960,Israel
19085,1992,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
25933,1992,Chapecó,Brazil,3466296,-27.09639,-52.61833,1.0,BRA,1960,Brazil
15530,1992,Rome,Italy,3169070,41.89193,12.51133,1.0,ITA,1960,Italy
7040,1992,Berlin,Germany,2950159,52.52437,13.41053,0.5,DEU,1960,East Germany
7039,1992,Weimar,Germany,2812482,50.9803,11.32903,0.5,DEU,1960,East Germany
958,1992,Amsterdam,Netherlands,2759794,52.37403,4.88969,1.0,NLD,1960,Netherlands
968,1992,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1960,Netherlands
25472,1992,Prague,Czechia,3067696,50.08804,14.42076,0.3333333333333333,CZE,1960,Czechoslovakia
19449,1992,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
390,1992,Amsterdam,Netherlands,2759794,52.37403,4.88969,1.0,NLD,1960,Netherlands
21289,1992,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1960,United Kingdom
21288,1992,Boston,United States,4930956,42.35843,-71.05977,0.5,USA,1960,United States
23368,1992,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1960,United Kingdom
23369,1992,New York,United States,5128581,40.71427,-74.00597,0.5,USA,1960,United Kingdom
1034,1992,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
14569,1992,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1960,West Germany
2917,1992,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
19777,1992,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
392,1992,Baarn,Netherlands,2759544,52.21167,5.2875,1.0,NLD,1960,Netherlands
2425,1992,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
27122,1992,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
2443,1992,Sofia,Bulgaria,727011,42.69751,23.32415,1.0,BGR,1960,Bulgaria
302,1992,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
2434,1992,Leipzig,Germany,2879139,51.33962,12.37129,1.0,DEU,1960,East Germany
17739,1992,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1960,Poland
2441,1992,Sofia,Bulgaria,727011,42.69751,23.32415,1.0,BGR,1960,Bulgaria
14558,1992,Gütersloh,Germany,2913366,51.90693,8.37853,0.5,DEU,1960,West Germany
14557,1992,Vienna,Austria,2761369,48.20849,16.37208,0.5,AUT,1960,Austria
12597,1992,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
19078,1992,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
19057,1992,Pilsen,Czechia,3068160,49.74747,13.37759,1.0,CZE,1960,Czechoslovakia
19058,1992,Pilsen,Czechia,3068160,49.74747,13.37759,1.0,CZE,1960,Czechoslovakia
21297,1992,La Tour-d'Aigues,France,3006213,43.72531,5.54796,0.5,FRA,1960,France
1179,1992,Cardiff,United Kingdom,2653822,51.48,-3.18,1.0,GBR,1960,United Kingdom
17586,1992,Palermo,Italy,2523920,38.13205,13.33561,1.0,ITA,1960,Italy
21296,1992,Paris,France,2988507,48.85341,2.3488,0.5,FRA,1960,France
19090,1992,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
3910,1992,Rome,Italy,3169070,41.89193,12.51133,1.0,ITA,1960,Italy
13044,1992,Milan,Italy,3173435,45.46427,9.18951,1.0,ITA,1960,Italy
6669,1992,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
6668,1992,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
17403,1992,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1960,France
19743,1992,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1960,Czechoslovakia
971,1992,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
9282,1992,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1960,Austria
12883,1992,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1960,Hungary
12685,1992,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
8161,1992,Turin,Italy,3165524,45.07049,7.68682,1.0,ITA,1960,Italy
974,1992,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1960,United Kingdom
2416,1992,Nový Bor,Czechia,3069381,50.75761,14.55555,1.0,CZE,1960,Czechoslovakia
8015,1992,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1960,West Germany
